,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference
49,2006-02-07 09:17:30,1139321850.0,aapl,0.0,67.3,222.78177458033568,1254.780029,17.299860058422713,
50,2006-02-17 15:01:01,1140206461.0,aapl,0.0,70.21,236.73860911270975,1287.23999,20.33429541346761,
51,2003-10-26 16:06:32,1067198792.0,abc,0.592,57.01,0.0,1033.77002,0.0,
52,2004-01-28 07:37:34,1075293454.0,abc,0.429,56.36,-1.14015085072794,1128.47998,9.161608304330604,
53,2004-05-16 19:24:15,1084749855.0,abc,0.412,58.97,3.4379933345027203,1096.439941,6.062269149573535,
54,2004-10-20 01:31:26,1098250286.0,abc,0.331,52.1,-8.612524118575683,1103.660034,6.760692673211792,
55,2005-01-08 07:45:42,1105188342.0,abc,0.332,57.9,1.5611296263813377,1183.73999,14.507092206059536,
56,2005-03-30 19:52:42,1112226762.0,abc,0.291,55.44,-2.753902824065954,1181.410034,14.281707840589156,
57,2005-05-26 01:50:44,1117086644.0,abc,0.23,65.93,15.646377828451167,1197.619995,15.849751088738294,
58,2005-12-04 08:46:13,1133703973.0,abc,0.223,79.46,39.379056305911234,1264.670044,22.335724535714437,
59,2007-02-20 06:12:02,1171969922.0,abc,0.308,54.9,-3.701105069286089,1459.680054,41.19968907591265,
60,2007-04-05 16:11:07,1175803867.0,abc,0.308,53.94,-5.385020171899668,1443.76001,39.659690459972914,
61,2008-01-23 20:34:05,1201138445.0,abc,0.396,45.55,-20.101736537449572,1338.599976,29.487211865555945,
62,2011-07-08 00:04:15,1310097855.0,abc,42.86,43.05,-24.486932117172426,1343.800049,29.99023216014719,
63,2004-09-20 13:31:02,1095701462.0,abt,0.543,42.92,0.0,1122.199951,0.0,
64,2004-10-23 22:48:08,1098586088.0,abt,0.543,40.86,-4.7996272134203215,1103.660034,-1.6521045989601955,
65,2005-01-25 12:44:11,1106675051.0,abt,0.508,45.93,7.013047530288905,1168.410034,4.117811888943839,
66,2005-02-28 19:21:54,1109636514.0,abt,0.508,45.61,6.267474370922642,1203.599976,7.253611526846333,
67,2006-06-17 18:01:01,1150581661.0,abt,0.436,42.78,-0.3261882572227413,1230.040039,9.609703502829676,
68,2006-07-18 12:32:14,1153240334.0,abt,0.436,44.48,3.63466915191052,1236.859985,10.217433524019107,
69,2007-01-13 21:19:42,1168741182.0,abt,0.604,50.45,17.544268406337373,1414.849976,26.078242539506213,
70,2007-03-23 02:47:40,1174632460.0,abt,0.883,54.5,26.980428704566627,1436.109985,27.972736384480555,
71,2007-04-10 20:13:09,1176250389.0,abt,0.883,57.11,33.06150978564771,1448.390015,29.06701820021732,
72,2007-06-03 02:36:35,1180852595.0,abt,0.871,56.3,31.174277726001854,1530.619995,36.394587580943494,
73,2008-01-23 23:41:45,1201149705.0,abt,0.784,57.97,35.06523765144454,1338.599976,19.283553239078685,
74,2008-04-28 03:46:55,1209368815.0,abt,0.687,51.28,19.478098788443614,1396.369995,24.43147887822354,
75,2008-10-23 21:57:42,1224813462.0,abt,0.732,55.02,28.191985088536814,908.1099849999999,-19.077702312250423,
76,2008-12-25 05:30:56,1230201056.0,abt,0.546,52.65,22.67008387698042,871.6300050000001,-22.32845811272005,
77,2011-08-05 04:11:33,1312531893.0,abt,76.17,48.77,13.630009319664497,1199.380005,6.877567044199588,
78,2011-09-02 09:24:27,1314969867.0,abt,68.83,51.94,21.015843429636526,1173.969971,4.613261652156313,
79,2011-11-02 06:21:21,1320229281.0,abt,68.83,52.76,22.92637465051257,1237.900024,10.310112105859464,
80,2012-01-01 23:13:40,1325477620.0,abt,67.73,56.23,31.011183597390477,1263.02002,12.548572014685453,
81,2004-08-16 22:53:27,1092711207.0,ace,0.26,39.1,0.0,1079.339966,0.0,
82,2004-10-10 11:27:42,1097422062.0,ace,0.26,41.04,4.961636828644496,1130.650024,4.753836568301412,
83,2005-01-13 13:27:29,1105640849.0,ace,0.21,42.76,9.360613810741679,1177.449951,9.089813042279216,
84,2007-02-20 18:32:05,1172014325.0,ace,0.171,58.6,49.87212276214834,1459.680054,35.238210386068474,
85,2007-04-05 15:54:06,1175802846.0,ace,0.171,57.24,46.39386189258312,1443.76001,33.76323081508129,
86,2008-01-23 21:48:58,1201142938.0,ace,0.154,59.98,53.40153452685421,1338.599976,24.020236270950793,
87,2010-12-07 07:29:30,1291724970.0,ace,23.09,59.06,51.04859335038363,1223.75,13.379476212224315,
88,2011-08-11 20:49:00,1313110140.0,ace,27.7,63.42,62.19948849104859,1172.640015,8.644176250210302,
89,2003-12-15 23:12:24,1071547944.0,aci,1.074,30.78,0.0,1068.040039,0.0,
90,2005-01-24 04:33:07,1106559187.0,aci,1.18,34.52,12.150747238466543,1163.75,8.961270879845735,
91,2005-02-05 03:36:51,1107592611.0,aci,1.18,38.4,24.75633528265106,1193.189941,11.717716324303467,
92,2005-03-30 06:50:28,1112179828.0,aci,0.936,41.15,33.69070825211175,1181.410034,10.614770126609459,
93,2006-05-24 04:17:01,1148458621.0,aci,0.854,46.39,50.71474983755685,1258.569946,17.83921014594099,
94,2007-03-11 21:41:07,1173663667.0,aci,0.86,30.08,-2.274204028590003,1401.890015,31.258189188542207,
95,2007-04-07 18:52:27,1175986347.0,aci,0.86,33.93,10.233918128654967,1439.369995,34.767419051787066,
96,2008-03-02 17:50:27,1204498227.0,aci,0.851,51.09,65.98440545808968,1367.680054,28.055129401380054,
97,2008-06-05 02:23:56,1212647036.0,aci,0.899,67.52,119.3632228719948,1404.050049,31.460431981052352,
98,2008-10-08 20:51:28,1223513488.0,aci,0.772,25.11,-18.421052631578952,984.9400019999999,-7.780610648062048,
99,2008-12-05 05:35:57,1228473357.0,aci,0.767,11.93,-61.241065627030544,876.070007,-17.97404825569465,
100,2011-08-18 01:16:41,1313644601.0,aci,118.77,19.7,-35.997400909681616,1140.650024,6.798432862871357,
101,2003-11-08 10:24:47,1068305087.0,acn,0.076,25.05,0.0,1051.810059,0.0,
102,2004-12-10 06:26:24,1102677984.0,acn,0.023,26.2,4.590818363273447,1188.0,12.948149700097144,
103,2005-02-10 03:10:56,1108023056.0,acn,0.023,25.51,1.8363273453093847,1197.01001,13.804769193598295,
104,2005-04-04 05:07:40,1112605660.0,acn,0.023,24.44,-2.43512974051896,1176.119995,11.818667727725174,
105,2005-09-04 02:06:58,1125814018.0,acn,0.04,25.31,1.037924151696599,1221.589966,16.14168884840453,
106,2006-06-03 23:44:14,1149392654.0,acn,0.045,27.89,11.337325349301395,1270.089966,20.752787552490986,
107,2006-08-22 00:50:41,1156222241.0,acn,0.034,28.57,14.051896207584827,1298.819946,23.48426741942769,
108,2006-08-22 06:44:05,1156243445.0,acn,0.034,28.57,14.051896207584827,1298.819946,23.48426741942769,
109,2006-08-27 03:22:58,1156663378.0,acn,0.034,28.36,13.21357285429141,1296.060059,23.221873370579736,
110,2006-11-02 16:40:55,1162500055.0,acn,0.027,32.96,31.57684630738523,1367.339966,29.998753510684967,
111,2006-11-11 01:01:42,1163224902.0,acn,0.027,33.87,35.20958083832334,1385.719971,31.746217783604607,
112,2006-12-03 00:17:12,1165123032.0,acn,0.027,33.81,34.970059880239525,1400.630005,33.16377733938368,
113,2007-03-14 19:10:39,1173913839.0,acn,0.018,35.39,41.27744510978044,1387.170044,31.88408231414338,
114,2007-05-05 07:47:14,1178365634.0,acn,0.015,39.1,56.087824351297414,1495.920044,42.22340157330632,
115,2007-06-05 04:17:34,1181031454.0,acn,0.015,41.24,64.63073852295409,1530.949951,45.55384196035723,
116,2007-07-06 07:06:36,1183719996.0,acn,0.015,42.81,70.89820359281438,1530.439941,45.50535316757227,
117,2008-04-07 01:42:51,1207546971.0,acn,0.004,36.77,46.78642714570859,1372.540039,30.49314629153971,
118,2008-10-18 23:21:07,1224386467.0,acn,0.003,31.4,25.349301397205583,907.840027,-13.687835628504857,
119,2008-12-02 16:28:13,1228253293.0,acn,0.003,29.98,19.68063872255489,848.8099980000001,-19.30006841663033,
120,2008-12-21 20:10:46,1229908246.0,acn,0.001,32.21,28.582834331337324,885.2800289999999,-15.832709392257296,
121,2011-09-01 16:51:37,1314910297.0,acn,0.11,53.62,114.05189620758482,1204.420044,14.509272248745441,
122,2011-11-08 00:40:19,1320730819.0,acn,0.1,58.0,131.5369261477046,1275.920044,21.30707755476981,
123,2004-01-25 05:32:05,1075026725.0,adbe,0.0,38.04,0.0,1143.939941,0.0,
124,2004-08-21 23:10:00,1093144200.0,adbe,0.0,46.09,21.16193480546794,1095.170044,-4.263326705540752,
125,2004-11-12 17:19:37,1100297977.0,adbe,0.0,58.1,52.733964248159836,1184.170044,3.5168020241370233,
126,2005-02-07 16:20:07,1107811207.0,adbe,0.0,63.67,67.3764458464774,1201.719971,5.05096709443419,
127,2005-04-05 04:12:22,1112688742.0,adbe,0.0,66.58,75.02628811777076,1181.390015,3.2737797377073887,
128,2005-08-31 10:51:30,1125499890.0,adbe,0.0,27.12,-28.706624605678225,1220.329956,6.6777994422698415,
129,2006-02-21 13:18:21,1140545901.0,adbe,0.0,37.8,-0.630914826498428,1283.030029,12.158862805193364,
130,2006-04-07 10:36:37,1144420597.0,adbe,0.0,36.1,-5.099894847528911,1295.5,13.248952464017504,
131,2008-12-04 14:30:57,1228419057.0,adbe,0.08,22.54,-40.7465825446898,845.2199710000001,-26.11325641264588,
132,2008-12-05 00:15:55,1228454155.0,adbe,0.08,20.44,-46.267087276550996,876.070007,-23.416433363261685,
133,2008-12-17 11:42:55,1229532175.0,adbe,0.08,22.32,-41.32492113564668,904.419983,-20.938158500752976,
134,2008-12-20 21:49:14,1229827754.0,adbe,0.079,22.13,-41.824395373291274,904.419983,-20.938158500752976,
135,2011-04-24 04:02:44,1303632164.0,adbe,28.03,33.48,-11.987381703470037,1337.380005,16.909984262888837,
136,2011-08-05 04:11:46,1312531906.0,adbe,28.17,26.15,-31.25657202944269,1199.380005,4.84641387305139,
137,2011-09-25 13:42:54,1316972574.0,adbe,28.17,24.88,-34.59516298633018,1129.560059,-1.257048686264918,
138,2011-10-18 13:47:26,1318960046.0,adbe,27.25,26.24,-31.019978969505786,1225.380005,7.119260468238156,
139,2004-01-20 06:29:18,1074598158.0,adi,0.0,50.5,0.0,1138.77002,0.0,
140,2004-05-12 18:46:27,1084401987.0,adi,0.0,45.04,-10.811881188118813,1097.280029,-3.643403871837083,
141,2004-06-22 09:09:13,1087909753.0,adi,0.0,45.03,-10.831683168316829,1134.410034,-0.38286799998474985,
142,2004-08-10 02:07:28,1092118048.0,adi,0.0,35.92,-28.87128712871287,1079.040039,-5.24513114597098,
143,2004-11-11 09:56:15,1100184975.0,adi,0.0,38.5,-23.762376237623762,1173.47998,3.0480219351050475,
144,2005-01-24 03:34:28,1106555668.0,adi,0.0,34.47,-31.742574257425744,1163.75,2.1935930487527298,
145,2005-03-17 01:05:45,1111035945.0,adi,0.0,35.92,-28.87128712871287,1190.209961,4.517149213324047,
146,2005-04-08 23:33:20,1113017600.0,adi,0.0,35.67,-29.366336633663366,1181.199951,3.725943803824422,
147,2005-09-07 23:00:53,1126148453.0,adi,0.0,36.88,-26.970297029702966,1236.359985,8.569769425436764,
148,2005-10-31 08:19:48,1130761188.0,adi,0.0,34.61,-31.465346534653467,1207.01001,5.992429445938526,
149,2011-08-05 04:12:35,1312531955.0,adi,25.32,31.63,-37.366336633663366,1199.380005,5.3224078554509235,
150,2003-11-12 17:41:28,1068676888.0,adm,0.733,14.48,0.0,1058.530029,0.0,
151,2004-01-31 04:11:22,1075540282.0,adm,0.703,15.66,8.149171270718229,1128.47998,6.608216024450645,
152,2004-04-14 16:44:25,1081975465.0,adm,0.789,16.81,16.091160220994464,1128.170044,6.578936174894283,
153,2004-06-19 13:33:48,1087666428.0,adm,0.848,16.28,12.43093922651934,1133.560059,7.088134294204316,
154,2004-11-30 07:08:52,1101816532.0,adm,0.613,21.23,46.61602209944751,1173.819946,10.891511231751752,
155,2005-01-26 00:58:06,1106719086.0,adm,0.613,22.65,56.42265193370164,1174.069946,10.915128889555579,
156,2005-02-08 21:21:16,1107915676.0,adm,0.613,23.71,63.74309392265194,1202.300049,13.58204453923904,
157,2005-02-14 20:39:46,1108431586.0,adm,0.528,24.5,69.1988950276243,1206.140015,13.944808551104405,
158,2006-04-06 18:53:48,1144364028.0,adm,0.52,37.05,155.87016574585633,1309.040039,23.66583877045589,
159,2006-04-07 06:53:49,1144407229.0,adm,0.52,36.92,154.97237569060772,1295.5,22.386702739445855,
160,2006-04-12 00:58:21,1144817901.0,adm,0.52,36.55,152.4171270718232,1288.119995,21.689509008723647,
161,2006-04-22 19:30:52,1145748652.0,adm,0.52,37.86,161.46408839779005,1309.930054,23.749919049296984,
162,2006-04-23 14:17:44,1145816264.0,adm,0.52,37.86,161.46408839779005,1311.459961,23.894450329287732,
163,2006-04-24 19:49:42,1145922582.0,adm,0.52,38.45,165.5386740331492,1308.109985,23.577975982011562,
164,2006-04-28 06:30:41,1146220241.0,adm,0.52,36.19,149.9309392265193,1310.609985,23.814152560049862,
165,2006-05-16 14:27:00,1147804020.0,adm,0.514,43.1,197.65193370165747,1292.079956,22.06360902398169,
166,2007-02-20 08:05:08,1171976708.0,adm,0.541,35.88,147.79005524861878,1459.680054,37.89689607379101,
167,2007-03-07 08:11:55,1173273115.0,adm,0.541,32.96,127.62430939226519,1391.969971,31.50028179313938,
168,2007-04-09 12:40:37,1176136837.0,adm,0.541,37.02,155.66298342541438,1444.609985,36.47321714290261,
169,2007-06-18 03:24:32,1182151472.0,adm,0.597,34.57,138.74309392265195,1531.050049,44.63926455127518,
170,2007-06-19 05:10:54,1182244254.0,adm,0.597,34.75,139.98618784530385,1533.699951,44.88960246587393,
171,2007-10-12 05:57:34,1192183054.0,adm,0.47,34.9,141.0220994475138,1561.800049,47.54423646114624,
172,2008-01-23 23:14:44,1201148084.0,adm,0.62,40.85,182.11325966850828,1338.599976,26.458384677530955,
173,2009-01-09 16:47:55,1231537675.0,adm,0.628,27.94,92.95580110497238,890.349976,-15.88807576473582,
174,2011-07-29 19:09:22,1311980962.0,adm,85.48,30.64,111.60220994475138,1292.280029,22.082510046580833,
175,2011-08-05 04:13:27,1312532007.0,adm,85.48,28.05,93.71546961325967,1199.380005,13.30618613938254,
176,2011-09-28 04:29:00,1317198540.0,adm,54.78,25.77,77.9696132596685,1151.060059,8.7413703404724,
177,2011-12-31 04:39:51,1325324391.0,adm,51.59,28.6,97.51381215469614,1249.640015,18.054281008970786,
178,2004-05-12 18:03:39,1084399419.0,adp,0.015,45.7,0.0,1097.280029,0.0,
179,2006-05-29 06:22:46,1148898166.0,adp,0.012,45.98,0.6126914660831378,1280.160034,16.666666681855737,
180,2006-06-27 09:26:37,1151414797.0,adp,0.012,44.48,-2.6695842450765994,1239.199951,12.933792491360474,
181,2007-02-20 18:32:39,1172014359.0,adp,0.012,50.7,10.940919037199125,1459.680054,33.027123015286364,
182,2007-04-28 09:46:50,1177768010.0,adp,0.012,45.17,-1.1597374179431095,1495.420044,36.28426695807474,
183,2007-05-28 15:46:58,1180381618.0,adp,0.007,49.23,7.724288840262568,1515.72998,38.13520158398874,
184,2007-06-30 05:05:33,1183194333.0,adp,0.007,48.47,6.061269146608305,1506.339966,37.279447924774,
185,2007-10-22 09:12:40,1193058760.0,adp,0.008,47.52,3.982494529540482,1506.329956,37.27853566903841,
186,2008-01-23 19:35:35,1201134935.0,adp,0.078,38.56,-15.62363238512035,1338.599976,21.992558018204843,
187,2008-12-07 07:53:01,1228654381.0,adp,0.288,37.59,-17.746170678336977,845.2199710000001,-22.971352010271566,
188,2011-08-05 04:11:51,1312531911.0,adp,0.57,47.88,4.770240700218817,1199.380005,9.304824046879649,
189,2011-09-30 03:20:09,1317367209.0,adp,0.62,48.12,5.295404814004364,1131.420044,3.1113311185580637,
190,2012-01-04 00:07:51,1325653671.0,adp,0.61,54.46,19.16849015317286,1277.300049,16.406023552990405,
191,2003-10-03 16:48:40,1065214120.0,adsk,0.0,18.44,0.0,1029.849976,0.0,
192,2004-06-20 07:36:21,1087731381.0,adsk,0.0,39.4,113.66594360086766,1132.050049,9.923782626761938,
193,2004-08-03 23:39:21,1091590761.0,adsk,0.0,39.96,116.70281995661604,1099.689941,6.781566891059492,
194,2005-02-25 15:10:44,1109362244.0,adsk,0.0,29.83,61.767895878524925,1211.369995,17.625870100520356,
195,2005-04-19 09:08:08,1113916088.0,adsk,0.0,31.69,71.85466377440348,1152.780029,11.93669523375316,
196,2004-09-24 17:33:50,1096061630.0,aee,0.804,46.07,0.0,1110.109985,0.0,
197,2004-11-02 15:30:15,1099423815.0,aee,0.804,48.01,4.210983286303446,1130.560059,1.84216647686489,
198,2005-03-05 21:55:16,1110077716.0,aee,0.974,51.83,12.502713262426738,1210.079956,9.005411387232948,
199,2005-12-16 06:43:01,1134733381.0,aee,0.863,52.32,13.566312133709571,1267.319946,14.16165633353888,
200,2006-01-10 11:29:29,1136910569.0,aee,0.863,51.66,12.133709572389833,1289.689941,16.176771529534527,
201,2007-02-20 06:12:12,1171969932.0,aee,0.965,53.51,16.14933796396787,1459.680054,31.489678835741653,
202,2007-12-15 01:09:10,1197698950.0,aee,1.02,53.77,16.7136965487302,1486.589966,33.91375504112774,
203,2008-01-23 19:17:07,1201133827.0,aee,1.02,46.34,0.5860646841762603,1338.599976,20.58264443049757,
204,2008-12-08 10:59:42,1228751982.0,aeo,0.054,9.73,0.0,909.7000119999999,0.0,
205,2009-01-12 14:36:10,1231788970.0,aeo,0.054,10.13,4.110996916752316,870.26001,-4.335495380866274,
206,2004-08-03 23:58:46,1091591926.0,aep,1.754,31.64,0.0,1099.689941,0.0,
207,2004-10-10 13:54:05,1097430845.0,aep,1.739,32.38,2.3388116308470353,1130.650024,2.815346566855606,
208,2005-04-04 22:37:45,1112668665.0,aep,1.435,33.96,7.332490518331227,1176.119995,6.950145777499653,
209,2007-03-07 02:53:36,1173254016.0,aep,1.342,45.33,43.26801517067003,1391.969971,26.57840352110667,
210,2007-04-10 20:12:53,1176250373.0,aep,1.457,49.34,55.94184576485463,1448.390015,31.70894458513555,
211,2008-01-23 20:30:47,1201138247.0,aep,1.55,43.82,38.49557522123894,1338.599976,21.72521781755571,
212,2011-04-08 04:53:43,1302252823.0,aep,136.63,35.47,12.10493046776232,1328.170044,20.776774841846066,
213,2011-11-13 10:16:12,1321197372.0,aep,120.73,39.52,24.905183312262967,1239.699951,12.731771454841375,
214,2003-10-03 17:23:47,1065216227.0,aes,101.18,7.96,0.0,1029.849976,0.0,
215,2003-12-15 21:31:38,1071541898.0,aes,29.748,8.39,5.402010050251263,1068.040039,3.70831323882072,
216,2004-08-04 00:04:30,1091592270.0,aes,15.619,9.66,21.356783919597994,1098.630005,6.6786454923411105,
217,2004-10-26 04:29:14,1098779354.0,aes,15.619,11.05,38.819095477386945,1111.089966,7.888526668276588,
218,2004-12-05 09:19:07,1102256347.0,aes,12.944,12.42,56.03015075376885,1190.329956,15.58285029274983,
219,2005-02-18 08:12:43,1108732363.0,aes,10.698,16.48,107.03517587939697,1201.589966,16.67621440037787,
220,2007-02-19 02:26:15,1171869975.0,aes,6.513,22.3,180.15075376884423,1455.540039,41.33515297571847,
221,2007-04-11 05:09:29,1176282569.0,aes,6.513,22.42,181.65829145728645,1438.869995,39.71646633315065,
222,2008-01-23 21:05:49,1201140349.0,aes,5.378,17.9,124.87437185929646,1338.599976,29.980094887141117,
223,2008-04-23 21:50:03,1209001803.0,aes,5.687,17.63,121.48241206030148,1379.930054,33.993308361255906,
224,2011-05-23 09:17:49,1306156669.0,aes,178.11,13.02,63.56783919597989,1317.369995,27.91863142209755,
225,2011-07-24 02:55:42,1311490542.0,aes,178.11,12.68,59.2964824120603,1343.800049,30.485029889440906,
226,2004-02-15 08:22:54,1076851374.0,aet,0.211,77.5,0.0,1152.109985,0.0,
227,2004-08-03 20:44:23,1091580263.0,aet,0.193,86.6,11.74193548387096,1099.689941,-4.549916647063862,
228,2004-11-30 04:45:36,1101807936.0,aet,0.178,118.21,52.52903225806451,1173.819946,1.88436531951418,
229,2005-02-04 06:20:07,1107516007.0,aet,0.178,130.85,68.83870967741935,1203.030029,4.419720743935741,
230,2005-04-08 02:12:37,1112940757.0,aet,0.177,76.32,-1.522580645161299,1181.199951,2.524929596890874,
231,2005-09-23 17:26:49,1127510809.0,aet,0.17,82.71,6.7225806451612815,1215.290039,5.483856126808928,
232,2006-01-11 03:31:09,1136968269.0,aet,0.172,92.65,19.5483870967742,1294.180054,12.331293960619556,
233,2006-05-07 11:34:24,1147016064.0,aet,0.155,37.99,-50.98064516129032,1312.25,13.899715919917139,
234,2007-01-25 23:46:33,1169786793.0,aet,0.253,41.1,-46.96774193548387,1423.900024,23.590633059221336,
235,2007-02-20 08:05:18,1171976718.0,aet,0.253,45.61,-41.148387096774194,1459.680054,26.696241939088814,
236,2007-04-06 18:34:03,1175898843.0,aet,0.272,45.0,-41.935483870967744,1437.77002,24.794510829623604,
237,2008-01-23 22:12:23,1201144343.0,aet,0.31,54.11,-30.180645161290325,1338.599976,16.186821868399996,
238,2008-02-22 22:13:00,1203736380.0,aet,0.31,50.13,-35.31612903225806,1353.109985,17.446251019168106,
239,2008-11-01 10:58:06,1225551486.0,aet,0.389,24.87,-67.90967741935484,930.090027,-19.270725962851547,
240,2003-10-03 17:29:50,1065216590.0,afl,0.173,33.43,0.0,1029.849976,0.0,
241,2003-12-07 12:26:30,1070817990.0,afl,0.206,35.47,6.102303320370922,1069.719971,3.87143719271204,
242,2004-06-27 21:50:24,1088387424.0,afl,0.203,40.4,20.849536344600654,1140.650024,10.758853287578274,
243,2004-08-29 05:10:22,1093770622.0,afl,0.226,39.99,19.62309303021239,1105.089966,7.305917536866557,
244,2005-01-25 00:35:34,1106631334.0,afl,0.189,39.58,18.396649715824108,1168.410034,13.454392506583893,
245,2005-03-17 18:20:48,1111098048.0,afl,0.189,38.22,14.328447502243492,1190.209961,15.571198595629241,
246,2005-04-06 19:09:19,1112828959.0,afl,0.189,37.0,10.679030810649119,1184.069946,14.974993794630151,
247,2005-08-28 22:41:53,1125283313.0,afl,0.162,43.93,31.40891414896799,1212.369995,17.722971622422026,
